Type,Source,Original,Translation
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/desert.json,Desert Villagers,沙漠村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/desert/15_weaponsmith_desert_villager.json,Desert Weaponsmith Villager,沙漠武器匠村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Desert Weaponsmith Villager,沙漠武器匠村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/desert/15_weaponsmith_desert_zombie_villager.json,Desert Weaponsmith Zombie Villager,沙漠武器匠殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Desert Weaponsmith Zombie Villager,沙漠武器匠殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/desert/12_desert_zombie_villager.json,Desert Zombie Villager,沙漠殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Desert Zombie Villager,沙漠殭屍村民
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/desert.json,Desert Zombie Villager Heads Collection,沙漠殭屍村民頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/desert.json,Desert Zombie Villagers,沙漠殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/canidae/dogs.json,Dogs,狗
description,versions-45-/data/all_mob_heads/advancement/collection/canidae/dogs.json,Dogs Heads Collection,狗頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/sea/sea_passive/dolphin.json,Dolphin,海豚
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/dolphin.json,Dolphin,海豚
title,versions-45-/data/all_mob_heads/advancement/collection/horses/donkey.json,Donkey,驢
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/donkey.json,Donkey,驢
title,versions-45-/data/all_mob_heads/advancement/collection/vanilla/dragon.json,Dragon,龍
description,versions-45-/data/all_mob_heads/advancement/collection/vanilla/dragon.json,Dragon heads generate on end ships found in end cities.,打死終界龍獲取。
title,versions-45-/data/all_mob_heads/advancement/collection/sea/sea_hostile/drowned.json,Drowned,沉屍
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/drowned.json,Drowned,沉屍
title,versions-45-/data/all_mob_heads/advancement/collection/sea/sea_hostile/elder_guardian.json,Elder Guardian,遠古深海守衛
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/elder_guardian.json,Elder Guardian,遠古深海守衛
title,versions-45-/data/all_mob_heads/advancement/collection/end.json,End,終界
description,versions-45-/data/all_mob_heads/advancement/collection/end.json,End Mob Heads Collection,終界生物頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/end/classics/enderman.json,Enderman,終界使者
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/enderman.json,Enderman,終界使者
title,versions-45-/data/all_mob_heads/advancement/collection/potatoes/enderman_potato.json,Enderman Potato,終界使者土豆
title,versions-45-/data/all_mob_heads/advancement/collection/end/classics/endermite.json,Endermite,終界蟎
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/endermite.json,Endermite,終界蟎
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/anti_villagers/evoker.json,Evoker,喚魔者
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/evoker.json,Evoker,喚魔者
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Farmer Villager,農夫村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Farmer Zombie Villager,農夫殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Fisherman Villager,漁民村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Fisherman Zombie Villager,漁夫殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Fletcher Villager,製箭師村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Fletcher Zombie Villager,製箭師殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/canidae/foxes/fox.json,Fox,狐狸
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/fox.json,Fox,狐狸
title,versions-45-/data/all_mob_heads/advancement/collection/canidae/foxes.json,Foxes,狐狸
description,versions-45-/data/all_mob_heads/advancement/collection/canidae/foxes.json,Foxes Heads Collection,狐狸頭顱系列
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/fries.json,Fries,薯條
description,versions-45-/data/all_mob_heads/advancement/collection/frogs.json,Frog Heads Collection,青蛙頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/frogs.json,Frogs,青蛙
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/frozen.json,Frozen Blaze,冰凍烈焰
title,versions-45-/data/all_mob_heads/advancement/collection/nether/ghast.json,Ghast,地獄幽靈
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/ghast.json,Ghast,地獄幽靈
title,versions-45-/data/all_mob_heads/advancement/collection/cats/ginger_cat.json,Ginger Cat,薑貓
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/cat.json,Ginger Cat,薑貓
title,versions-45-/data/all_mob_heads/advancement/collection/sea/sea_passive/glow_squid.json,Glow Squid,螢光魷魚
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/glow_squid.json,Glow Squid,螢光魷魚
title,versions-45-/data/all_mob_heads/advancement/collection/goats/goat.json,Goat,山羊
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/goat.json,Goat,山羊
description,versions-45-/data/all_mob_heads/advancement/collection/goats.json,Goat Heads Collection,山羊頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/goats/goat_left_horn.json,Goat Left Horn,山羊左角
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/goat/goatleft.json,Goat Left Horn,山羊左角
title,versions-45-/data/all_mob_heads/advancement/collection/goats/goat_right_horn.json,Goat Right Horn,山羊右角
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/goat/goatright.json,Goat Right Horn,山羊右角
title,versions-45-/data/all_mob_heads/advancement/collection/goats/goat_without_horns.json,Goat Without Horns,無角山羊
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/goat/goatnone.json,Goat Without Horns,無角山羊
title,versions-45-/data/all_mob_heads/advancement/collection/goats.json,Goats,山羊
title,versions-45-/data/all_mob_heads/advancement/collection/rabbits/gold_rabbit.json,Gold Rabbit,黃金兔
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/rabbit.json,Gold Rabbit,黃金兔
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/golden_allay.json,Golden Allay,黃金巷
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/axolotl.json,Golden Axolotl,黃金蠑螈
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/bee.json,Golden Bee,黃金蜜蜂
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/cat.json,Golden Cat,黃金貓
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/passive.json,Golden Chicken,黃金雞
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/hostileclassic.json,Golden Creeper,黃金苦力怕
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/desertvillager.json,Golden Desert Villager,黃金沙漠村民
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/desertzombievillager.json,Golden Desert Zombie Villager,黃金沙漠殭屍村民
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/canidae.json,Golden Dog,黃金狗
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/end.json,Golden Enderman,黃金終界使者
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/frog.json,Golden Frog,黃金蛙
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/seapassive.json,Golden Glow Squid,黃金螢光魷魚
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/goat.json,Golden Goat,黃金羊
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/seahostile.json,Golden Guardian,黃金深海守衛
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/horse.json,Golden Horse,黃金馬
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/junglevillager.json,Golden Jungle Villager,黃金叢林村民
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/junglezombievillager.json,Golden Jungle Zombie Villager,黃金叢林殭屍村民
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/llama.json,Golden Llama,黃金羊駝
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/panda.json,Golden Panda,黃金貓熊
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/parrot.json,Golden Parrot,黃金鸚鵡
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/antivillager.json,Golden Pillager,黃金掠奪者
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/rabbit.json,Golden Rabbit,黃金兔
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/savannavillager.json,Golden Savanna Villager,黃金莽原村民
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/savannazombievillager.json,Golden Savanna Zombie Villager,黃金莽原殭屍村民
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/sheep.json,Golden Sheep,黃金羊
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/shulker.json,Golden Shulker,黃金界伏蚌
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/slime.json,Golden Slime,黃金史萊姆
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/snowvillager.json,Golden Snow Villager,黃金雪地村民
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/snowzombievillager.json,Golden Snow Zombie Villager,黃金雪地殭屍村民
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/gg.json,Golden Steve,黃金史蒂夫
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/swampvillager.json,Golden Swamp Villager,黃金沼澤村民
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/swampzombievillager.json,Golden Swamp Zombie Villager,黃金沼澤殭屍村民
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/taigavillager.json,Golden Taiga Villager,黃金針葉林村民
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/taigazombievillager.json,Golden Taiga Zombie Villager,黃金針葉林殭屍村民
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/plainsvillager.json,Golden Villager,黃金村民
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/wither.json,Golden Wither,黃金凋靈怪
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/plainszombievillager.json,Golden Zombie Villager,黃金殭屍村民
minecraft:custom_name,versions-45-/data/all_mob_heads/loot_table/nether.json,Golden Zombified Piglin,黃金殭屍化豬布林
title,versions-45-/data/all_mob_heads/advancement/collection/canidae/dogs/gray_collared_dog.json,Gray Collared Dog,灰項圈狗
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/wolf.json,Gray Collared Wolf,灰項圈狼
title,versions-45-/data/all_mob_heads/advancement/collection/horses/gray_horse.json,Gray Horse,灰馬
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/horse.json,Gray Horse,灰馬
title,versions-45-/data/all_mob_heads/advancement/collection/llamas/gray_llama.json,Gray Llama,灰羊駝
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/llama.json,Gray Llama,灰羊駝
title,versions-45-/data/all_mob_heads/advancement/collection/jungle/parrots/gray_parrot.json,Gray Parrot,灰鸚鵡
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/parrot.json,Gray Parrot,灰鸚鵡
title,versions-45-/data/all_mob_heads/advancement/collection/sheeps/gray_sheep.json,Gray Sheep,灰羊
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/sheep/gray.json,Gray Sheep,灰羊
title,versions-45-/data/all_mob_heads/advancement/collection/end/shulkers/gray_shulker.json,Gray Shulker,灰色界伏蚌
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/shulker.json,Gray Shulker,灰色界伏蚌
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/slimes/gray_slime.json,Gray Slime,灰史萊姆
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/slime.json,Gray Slime,灰史萊姆
title,versions-45-/data/all_mob_heads/advancement/collection/llamas/trader_gray_llama.json,Gray Trader Llama,灰色商人羊駝
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/trader_llama.json,Gray Trader Llama,灰色商人羊駝
title,versions-45-/data/all_mob_heads/advancement/collection/canidae/dogs/green_collared_dog.json,Green Collared Dog,綠項圈狗
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/wolf.json,Green Collared Wolf,綠項圈狼
title,versions-45-/data/all_mob_heads/advancement/collection/jungle/parrots/green_parrot.json,Green Parrot,綠鸚鵡
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/parrot.json,Green Parrot,綠鸚鵡
title,versions-45-/data/all_mob_heads/advancement/collection/sheeps/green_sheep.json,Green Sheep,綠羊
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/sheep/green.json,Green Sheep,綠羊
title,versions-45-/data/all_mob_heads/advancement/collection/end/shulkers/green_shulker.json,Green Shulker,綠色界伏蚌
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/shulker.json,Green Shulker,綠色界伏蚌
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/slimes/green_slime.json,Green Slime,綠色史萊姆
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/slime.json,Green Slime,綠色史萊姆
title,versions-45-/data/all_mob_heads/advancement/collection/sea/sea_hostile/guardian.json,Guardian,深海守衛
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/guardian.json,Guardian,深海守衛
title,versions-45-/data/all_mob_heads/advancement/collection/root.json,Heads Collection,生物頭顱收集
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/hermitcrab.json,Hermit Crab,寄居蟹
title,versions-45-/data/all_mob_heads/advancement/collection/nether/hoglin.json,Hoglin,豬布獸
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/hoglin.json,Hoglin,豬布獸
description,versions-45-/data/all_mob_heads/advancement/collection/horses.json,Horse Heads Collection,馬頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/horses.json,Horses,馬
description,versions-45-/data/all_mob_heads/advancement/collection/hostiles.json,Hostile Mob Heads Collection,敵對生物頭顱系列
description,versions-45-/data/all_mob_heads/advancement/collection/sea/sea_hostile.json,Hostile Mobs Heads Collection,敵對生物頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles.json,Hostiles,敵對生物
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/classics/husk.json,Husk,屍殼
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/husk.json,Husk,屍殼
title,versions-45-/data/all_mob_heads/advancement/collection/potatoes/husk_potato.json,Husk Potato,屍殼馬鈴薯
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/anti_villagers/illusioner.json,Illusioner,幻術師
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/illusioner.json,Illusioner,幻術師
title,versions-45-/data/all_mob_heads/advancement/collection/bosses/invulnerable_blue_wither.json,Invulnerable Blue Wither Boss,無敵藍色凋靈怪
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/wither.json,Invulnerable Wither,無敵凋零怪
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/wither.json,Invulnerable Wither,無敵凋零怪
title,versions-45-/data/all_mob_heads/advancement/collection/bosses/invulnerable_wither.json,Invulnerable Wither Boss,無敵凋零怪
title,versions-45-/data/all_mob_heads/advancement/collection/passives/iron_golem.json,Iron Golem,鐵魔像
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/iron_golem.json,Iron Golem,鐵魔像
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/sheep/jeb_sheep.json,Jeb_ Sheep,彩虹羊
title,versions-45-/data/all_mob_heads/advancement/collection/sheeps/jeb_sheep.json,Jeb_Sheep,彩虹羊
title,versions-45-/data/all_mob_heads/advancement/collection/cats/jellie_cat.json,Jellie Cat,果凍貓
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/cat.json,Jellie Cat,果凍貓
title,versions-45-/data/all_mob_heads/advancement/collection/jungle.json,Jungle,叢林
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/jungle/01_armorer_jungle_villager.json,Jungle Armorer Villager,叢林製甲師村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Jungle Armorer Villager,叢林製甲師村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/01_armorer_jungle_zombie_villager.json,Jungle Armorer Zombie Villager,叢林製甲師殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Jungle Armorer Zombie Villager,叢林製甲師殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/jungle/02_butcher_jungle_villager.json,Jungle Butcher Villager,叢林屠夫村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Jungle Butcher Villager,叢林屠夫村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/02_butcher_jungle_zombie_villager.json,Jungle Butcher Zombie Villager,叢林屠夫殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Jungle Butcher Zombie Villager,叢林屠夫殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/jungle/03_cartographer_jungle_villager.json,Jungle Cartographer Villager,叢林製圖師村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Jungle Cartographer Villager,叢林製圖師村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/03_cartographer_jungle_zombie_villager.json,Jungle Cartographer Zombie Villager,叢林製圖師殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Jungle Cartographer Zombie Villager,叢林製圖師殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/jungle/04_cleric_jungle_villager.json,Jungle Cleric Villager,叢林神職人員村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Jungle Cleric Villager,叢林神職人員村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/04_cleric_jungle_zombie_villager.json,Jungle Cleric Zombie Villager,叢林神職人員殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Jungle Cleric Zombie Villager,叢林神職人員殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/jungle/05_farmer_jungle_villager.json,Jungle Farmer Villager,叢林農夫村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Jungle Farmer Villager,叢林農夫村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/05_farmer_jungle_zombie_villager.json,Jungle Farmer Zombie Villager,叢林農夫殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Jungle Farmer Zombie Villager,叢林農夫殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/jungle/06_fisherman_jungle_villager.json,Jungle Fisherman Villager,叢林漁夫村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Jungle Fisherman Villager,叢林漁夫村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/06_fisherman_jungle_zombie_villager.json,Jungle Fisherman Zombie Villager,叢林漁夫殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Jungle Fisherman Zombie Villager,叢林漁夫殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/jungle/07_fletcher_jungle_villager.json,Jungle Fletcher Villager,叢林製箭師村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Jungle Fletcher Villager,叢林製箭師村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/07_fletcher_jungle_zombie_villager.json,Jungle Fletcher Zombie Villager,叢林製箭師殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Jungle Fletcher Zombie Villager,叢林製箭師殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/jungle/08_leatherworker_jungle_villager.json,Jungle Leatherworker Villager,叢林制皮匠村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Jungle Leatherworker Villager,叢林制皮匠村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/08_leatherworker_jungle_zombie_villager.json,Jungle Leatherworker Zombie Villager,叢林制皮匠殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Jungle Leatherworker Zombie Villager,叢林制皮匠殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/jungle/09_librarian_jungle_villager.json,Jungle Librarian Villager,叢林圖書管理員村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Jungle Librarian Villager,叢林圖書管理員村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/09_librarian_jungle_zombie_villager.json,Jungle Librarian Zombie Villager,叢林圖書管理員殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Jungle Librarian Zombie Villager,叢林圖書管理員殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/jungle/10_mason_jungle_villager.json,Jungle Mason Villager,叢林石匠村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Jungle Mason Villager,叢林石匠村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/10_mason_jungle_zombie_villager.json,Jungle Mason Zombie Villager,叢林石匠殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Jungle Mason Zombie Villager,叢林石匠殭屍村民
description,versions-45-/data/all_mob_heads/advancement/collection/jungle.json,Jungle Mob Heads Collection,叢林生物頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/jungle/11_nitwit_jungle_villager.json,Jungle Nitwit Villager,叢林傻子村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Jungle Nitwit Villager,叢林傻子村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/11_nitwit_jungle_zombie_villager.json,Jungle Nitwit Zombie Villager,叢林傻子殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Jungle Nitwit Zombie Villager,叢林傻子殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/jungle/13_shepherd_jungle_villager.json,Jungle Shepherd Villager,叢林牧羊人村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Jungle Shepherd Villager,叢林牧羊人村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/13_shepherd_jungle_zombie_villager.json,Jungle Shepherd Zombie Villager,叢林牧羊人殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Jungle Shepherd Zombie Villager,叢林牧羊人殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/jungle/14_toolsmith_jungle_villager.json,Jungle Toolsmith Villager,叢林工具匠村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Jungle Toolsmith Villager,叢林工具匠村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/14_toolsmith_jungle_zombie_villager.json,Jungle Toolsmith Zombie Villager,叢林工具匠殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Jungle Toolsmith Zombie Villager,叢林工具匠殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/jungle/12_jungle_villager.json,Jungle Villager,叢林村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Jungle Villager,叢林村民
description,versions-45-/data/all_mob_heads/advancement/collection/villagers/jungle.json,Jungle Villager Heads Collection,叢林村民頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/jungle.json,Jungle Villagers,叢林村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/jungle/15_weaponsmith_jungle_villager.json,Jungle Weaponsmith Villager,叢林武器匠村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Jungle Weaponsmith Villager,叢林武器匠村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/15_weaponsmith_jungle_zombie_villager.json,Jungle Weaponsmith Zombie Villager,叢林武器匠殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Jungle Weaponsmith Zombie Villager,叢林武器匠殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle/12_jungle_zombie_villager.json,Jungle Zombie Villager,叢林殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Jungle Zombie Villager,叢林殭屍村民
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle.json,Jungle Zombie Villager Heads Collection,叢林殭屍村民頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/jungle.json,Jungle Zombie Villagers,叢林殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/rabbits/killer_rabbit.json,Killer Rabbit,殺人兔
title,versions-45-/data/all_mob_heads/advancement/collection/jungle/pandas/lazy_panda.json,Lazy Panda,懶貓
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/panda.json,Lazy Panda,懶貓
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Leatherworker Villager,制皮匠村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Leatherworker Zombie Villager,皮匠殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Librarian Villager,圖書管理員村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Librarian Zombie Villager,圖書管理員殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/canidae/dogs/light_blue_collared_dog.json,Light Blue Collared Dog,淺藍項圈狗
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/wolf.json,Light Blue Collared Wolf,淡藍項圈狼
title,versions-45-/data/all_mob_heads/advancement/collection/sheeps/light_blue_sheep.json,Light Blue Sheep,淺藍色羊
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/sheep/light_blue.json,Light Blue Sheep,淺藍色羊
title,versions-45-/data/all_mob_heads/advancement/collection/end/shulkers/light_blue_shulker.json,Light Blue Shulker,淺藍色界伏蚌
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/shulker.json,Light Blue Shulker,淺藍色界伏蚌
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/slimes/light_blue_slime.json,Light Blue Slime,淺藍色史萊姆
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/slime.json,Light Blue Slime,淺藍色史萊姆
title,versions-45-/data/all_mob_heads/advancement/collection/canidae/dogs/light_gray_collared_dog.json,Light Gray Collared Dog,淺灰項圈狗
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/wolf.json,Light Gray Collared Wolf,淺灰項圈狼
title,versions-45-/data/all_mob_heads/advancement/collection/sheeps/light_gray_sheep.json,Light Gray Sheep,淺灰色羊
